番組ID,番組分類,番組名,摘要,放映順,楽曲ID,楽曲名,歌手名
1302,"TV","まんが偉人物語","OP","2",1416,"これでいいのか","こおろぎ'73,コロムビアゆりかご会"
1302,"TV","まんが偉人物語","ED","1",977,"ありの大統領","かまやつひろし"
1302,"TV","まんが偉人物語","ED","2",3519,"誰かが前を","こおろぎ'73,コロムビアゆりかご会"
1303,"TV","まんがイソップ物語","OP","",1958,"ハッピー・デイズ","PEGMO"
3990,"MV","まんがイソップ物語","OP","",13770,"いたずらの種まき","牧伸二,小林さくら,こおろぎ'73,ザ・チャープス"
3990,"MV","まんがイソップ物語","ED","",13771,"愛とぽこぽこ","三輪勝恵,こおろぎ'73"
17066,"TV","マンガ家さんとアシスタントさんと THE ANIMATION","OP","",87468,"純粋なフジュンブツ","StylipS"
17066,"TV","マンガ家さんとアシスタントさんと THE ANIMATION","ED","1",87469,"Spica.","StylipS"
17066,"TV","マンガ家さんとアシスタントさんと THE ANIMATION","ED","最終回に放映",88952,"終わりなきパンツ","松岡禎丞"
1305,"TV","まんがこども文庫","OP","",2406,"よんでいる","堀江美都子"
1305,"TV","まんがこども文庫","ED","1",9440,"案山子と海","真理ヨシコ"
1305,"TV","まんがこども文庫","ED","2",9441,"ながれ椅子","堀江美都子"
1305,"TV","まんがこども文庫","ED","3",9442,"お菓子の汽車","石毛茶子"
1305,"TV","まんがこども文庫","ED","4",9443,"ゆきがふる","大杉久美子,コロムビアゆりかご会"
1305,"TV","まんがこども文庫","ED","5",9445,"椿の莟","真理ヨシコ"
1305,"TV","まんがこども文庫","ED","6",9444,"ちょびっとちょびっと春がきた","大杉久美子"
1305,"TV","まんがこども文庫","ED","7",9446,"ひよこ","真理ヨシコ,杉並児童合唱団"
1305,"TV","まんがこども文庫","ED","8",9447,"雲雀","杉並児童合唱団"
1305,"TV","まんがこども文庫","ED","9",9448,"雨のこもりうた","渡辺直子"
1305,"TV","まんがこども文庫","ED","10",9449,"どうぶつえんのこもりうた","かおりくみこ"
1305,"TV","まんがこども文庫","ED","11",9450,"ふんすい","こおろぎ'73"
1305,"TV","まんがこども文庫","ED","12",9451,"さんご礁","大杉久美子"
1304,"TV","まんがことわざ事典","OP","",3073,"今日もピカピカ","子門真人"
1304,"TV","まんがことわざ事典","ED","",3102,"四季の手紙","子門真人,サカモト児童合唱団"
1306,"TV","まんが猿飛佐助","OP","",1476,"さるとび参上","アクエリアス"
1306,"TV","まんが猿飛佐助","ED","",3080,"佐助翔べ","アクエリアス"
1307,"TV","まんが世界昔ばなし","OP","1",1062,"ウバ・ウバ・ウキャキャ","宮城まり子"
1307,"TV","まんが世界昔ばなし","OP","2",3141,"私を呼ぶのは誰","宮城まり子"
1307,"TV","まんが世界昔ばなし","OP","3",2257,"ママ!ひみつだよ","宮城まり子"
1307,"TV","まんが世界昔ばなし","ED","1",3952,"夢をみたの","宮城まり子"
1307,"TV","まんが世界昔ばなし","ED","2",2323,"めもわーる","宮城まり子"
1307,"TV","まんが世界昔ばなし","ED","3",3595,"天使がとおる","宮城まり子"
21736,"TS","マンガでわかる! Fate/Grand Order","OP","",116948,"回せば分かる! FGO","金田朋子"
1308,"TV","まんがどうして物語","OP","1",1978,"バビブベBOY","松居直美"
1308,"TV","まんがどうして物語","OP","2",706,"Starship Blue~夢エネルギー~","松居直美"
1308,"TV","まんがどうして物語","ED","1",4134,"恋はお知り合い!","松居直美"
1308,"TV","まんがどうして物語","ED","2",3275,"心の中の楽園","松居直美"
1309,"TV","まんがなるほど物語","OP","1",1853,"どんな時でも…","倉沢淳美"
1309,"TV","まんがなるほど物語","OP","2",1615,"センチメンタル・ミニ・ロマンス","倉沢淳美"
1309,"TV","まんがなるほど物語","ED","1",4029,"優しくてもサヨナラ","倉沢淳美"
1309,"TV","まんがなるほど物語","ED","2",2964,"元気ですか?","倉沢淳美"
1309,"TV","まんがなるほど物語","ED","3",2062,"ピンクな瞳でタッチダウン","倉沢淳美"
1310,"TV","まんが日本絵巻","OP","1",1875,"なんじゃらもんじゃら","藤田淑子"
1310,"TV","まんが日本絵巻","OP","2",2102,"フッフ夢・夢","田中星児"
1310,"TV","まんが日本絵巻","ED","1",3029,"考えマーチ","藤田淑子"
1310,"TV","まんが日本絵巻","ED","2",2985,"御免候","田中星児"
1311,"TV","まんが日本昔ばなし [第1期]","OP","1",3689,"にっぽん昔ばなし","花頭巾"
1311,"TV","まんが日本昔ばなし [第1期]","ED","1",1351,"グルッパーのうた","キーパー・メイツ"
1312,"TV","まんが日本昔ばなし [第2期]","OP","1",3689,"にっぽん昔ばなし","花頭巾"
1312,"TV","まんが日本昔ばなし [第2期]","ED","1",1351,"グルッパーのうた","キーパー・メイツ"
1312,"TV","まんが日本昔ばなし [第2期]","ED","2",1327,"ジャンケン ポン (グー・チョキ・パーのうた)","ひまわり"
1312,"TV","まんが日本昔ばなし [第2期]","ED","3",1216,"かあさん(マザー)","関森れい,ミンツ"
1312,"TV","まんが日本昔ばなし [第2期]","ED","4",1785,"トッピンからげて逃げられて","常田富士男"
1312,"TV","まんが日本昔ばなし [第2期]","ED","5",1785,"トッピンからげて逃げられて","常田富士男"
1312,"TV","まんが日本昔ばなし [第2期]","ED","6",1785,"トッピンからげて逃げられて","常田富士男"
1312,"TV","まんが日本昔ばなし [第2期]","ED","7",1785,"トッピンからげて逃げられて","常田富士男"
1312,"TV","まんが日本昔ばなし [第2期]","ED","8",1883,"にんげんっていいな","中島義実"
1312,"TV","まんが日本昔ばなし [第2期]","ED","9",2211,"ほしさがし","相田文三,東京少年少女合唱隊"
1312,"TV","まんが日本昔ばなし [第2期]","ED","10",2299,"みんなでたんじょうび","中村花子,ヤング・フレッシュ"
1313,"TV","マンガ日本経済入門","OP","1",505,"MANY THANKS~心のままに~(LONG AS I'M WITH YOU)","当山ひとみ"
1313,"TV","マンガ日本経済入門","ED","1",731,"SWEET SOUL MUSIC(KISS OF LIFE)","当山ひとみ"
1314,"TV","まんが日本史","OP","",32463,"遙かなる大地","(インストゥルメンタル)"
1314,"TV","まんが日本史","ED","1",3806,"風のメルヘン","サーカス"
1314,"TV","まんが日本史","ED","2",3806,"風のメルヘン","サーカス"
1315,"TV","まんが日本史(新)","OP","1",9019,"Twist of the World","電気グルーヴ"
1315,"TV","まんが日本史(新)","ED","1",9020,"歴史音頭","河内家菊水丸"
1315,"TV","まんが日本史(新)","ED","2",9019,"Twist of the World","電気グルーヴ"
7730,"TV","マンガのくに","OP","",36390,"おいかけロック","大杉久美子"
1316,"TV","まんがはじめて面白塾","OP","1",930,"あなたらしく","森川由加里"
1316,"TV","まんがはじめて面白塾","OP","2",3535,"知らないおばけはでてこない","BANANA"
1316,"TV","まんがはじめて面白塾","ED","1",188,"DEAR FRIEND","森川由加里"
1316,"TV","まんがはじめて面白塾","ED","2",1260,"がんばれ!","BANANA"
1317,"TV","まんがはじめて物語","OP","1",3775,"不思議な旅","うつみ宮土理,津賀有子"
1317,"TV","まんがはじめて物語","OP","2",3894,"未知へのロマン","1980チューインガム・カンパニー"
1317,"TV","まんがはじめて物語","OP","3",3,"?謎なぞアイランド","岡まゆみ"
1317,"TV","まんがはじめて物語","OP","4",395,"IMAGINATION EXPRESS","シュガー"
1317,"TV","まんがはじめて物語","ED","1",3975,"名物!モグタン音頭","うつみ宮土理,津賀有子"
1317,"TV","まんがはじめて物語","ED","2",4121,"恋におちたら","1980チューインガム・カンパニー"
1317,"TV","まんがはじめて物語","ED","3",2337,"モグタン・マーチ","津賀有子"
1317,"TV","まんがはじめて物語","ED","4",1683,"タマゴ","シュガー"
1048,"TV","まんが花の係長","OP","1",2739,"花の係長","こおろぎ'73"
1048,"TV","まんが花の係長","ED","1",4153,"嗚呼!花の係長","こおろぎ'73"
1318,"TV","まんがふるさと昔話","OP","",2121,"ふるさとの四季","松島トモ子"
1318,"TV","まんがふるさと昔話","OP","ビデオ版収録",73256,"ふるさとの四季","井上珠美"
1318,"TV","まんがふるさと昔話","ED","1",2121,"ふるさとの四季","松島トモ子"
1318,"TV","まんがふるさと昔話","ED","2",1876,"なんだべ坂の七ふしぎ","松島トモ子,ひばり児童合唱団"
1319,"TV","まんが水戸黄門","OP","",1429,"ザ・チャンバラ","塚田三喜夫"
1319,"TV","まんが水戸黄門","ED","",2044,"ビューティフル・モーニング","塚田三喜夫"
543,"TV","まんが名作劇場 サザエさん(再)","OP","1",1445,"サザエさんのうた","堀江美都子,サニー・シンガーズ,コロムビアゆりかご会"
543,"TV","まんが名作劇場 サザエさん(再)","OP","2",12208,"ウンミィのうた","古賀ひとみ,ヤング・フレッシュ"
543,"TV","まんが名作劇場 サザエさん(再)","OP","3",16504,"愛しすぎてる サザエさん","水森亜土,こおろぎ'73"
543,"TV","まんが名作劇場 サザエさん(再)","OP","4",10960,"ハッピーデイ・サザエさん","松尾香"
543,"TV","まんが名作劇場 サザエさん(再)","ED","1",877,"あかるいサザエさん","堀江美都子"
543,"TV","まんが名作劇場 サザエさん(再)","ED","2",16505,"天気予報","猪股裕子,ヤング・フレッシュ"
543,"TV","まんが名作劇場 サザエさん(再)","ED","3",15485,"サザエさんの出発進行","水森亜土,こおろぎ'73"
543,"TV","まんが名作劇場 サザエさん(再)","ED","4",10961,"ひまわりみたいなサザエさん","松尾香"
3282,"MV","マンザイ太閤記","OP","",10494,"エーメンからGoGoGo","ザ・ぼんち"
3282,"MV","マンザイ太閤記","ED","",10494,"エーメンからGoGoGo","ザ・ぼんち"
1321,"TV","ミームいろいろ夢の旅","OP","1",2206,"ポケット宇宙","山野さと子"
1321,"TV","ミームいろいろ夢の旅","ED","1",1705,"ちいさいかわのうた","大杉久美子"
20720,"TV","ミイラの飼い方","OP","",110076,"不思議な旅はつづくのさ","つりビット"
20720,"TV","ミイラの飼い方","ED","",109778,"ロゼッタ・ストーン","イケてるハーツ"
16676,"TV","未確認で進行形","OP","",85785,"とまどい→レシピ","みかくにんぐッ!"
16676,"TV","未確認で進行形","ED","第1話のみ放映",85785,"とまどい→レシピ","みかくにんぐッ!"
16676,"TV","未確認で進行形","ED","1",86429,"まっしろわーるど","みかくにんぐッ!"
17969,"TV","ミカグラ学園組曲","OP","1",92238,"放課後革命","放課後楽園部"
17969,"TV","ミカグラ学園組曲","OP","最終回に放映",92838,"放課後ストライド","木村珠莉"
17969,"TV","ミカグラ学園組曲","ED","1",93062,"楽園ファンファーレ","放課後楽園部"
17969,"TV","ミカグラ学園組曲","ED","スポット放映",92838,"放課後ストライド","木村珠莉"
17969,"TV","ミカグラ学園組曲","ED","スポット放映",93944,"赤裸々キャンディ","小澤亜李"
17969,"TV","ミカグラ学園組曲","ED","スポット放映",93945,"絵空事スパイラル","大西沙織"
17969,"TV","ミカグラ学園組曲","ED","最終回に放映",92238,"放課後革命","放課後楽園部"
8464,"VD","御神楽探偵団 活動写真","ED","1",41205,"とどけ","天宮麻理亜"
8464,"VD","御神楽探偵団 活動写真","ED","2",41206,"愛の骸","BiBi"
8464,"VD","御神楽探偵団 活動写真","ED","3",41205,"とどけ","天宮麻理亜"
1322,"TV","みかん絵日記","OP","1",1859,"ないしょ!のバイリン・キャット","横山智佐"
1322,"TV","みかん絵日記","ED","1",1130,"おじいさんへのおてがみ","TARAKO"
1322,"TV","みかん絵日記","ED","2",1744,"でっかいキャンバス","TARAKO"
1323,"TV","ミクロイドS","OP","1",2268,"ミクロイドS","ヤングスターズ"
1323,"TV","ミクロイドS","OP","2",2386,"ヤンマだ、アゲハだ、マメゾウだ","ヤングスターズ"
1323,"TV","ミクロイドS","ED","1",26191,"ヤンマだ、アゲハだ、マメゾウだ(主題歌別ヴァージョン)","ヤングスターズ"
1323,"TV","ミクロイドS","ED","2",2268,"ミクロイドS","ヤングスターズ"
1833,"VD","三毛猫ホームズの幽霊城主","ED","",5079,"あなたに出逢えてよかった","平松愛理"
6586,"TV","みさきクロニクル~ダイバージェンス・イヴ~","OP","1",28984,"×○×○×○","長澤奈央"
6586,"TV","みさきクロニクル~ダイバージェンス・イヴ~","ED","1",28985,"SORA","長澤奈央"
6586,"TV","みさきクロニクル~ダイバージェンス・イヴ~","ED","最終回に放映",28985,"SORA","長澤奈央"
5412,"VD","みずいろ(ピンクパイナップル版)","OP","",22873,"わたしのそらのいろ","佐藤裕美"
5412,"VD","みずいろ(ピンクパイナップル版)","ED","",22874,"こころのかけら","佐藤裕美"
5750,"VD","みずいろ(ムービック版)","OP","",24914,"空のつづき","佐藤裕美"
5750,"VD","みずいろ(ムービック版)","ED","",24915,"やさしさの始まる場所","佐藤裕美"
1326,"TV","水色時代","OP","1",3313,"水色時代","米屋純"
1326,"TV","水色時代","ED","1",961,"あの頃のように","鈴木真仁"
1326,"TV","水色時代","ED","2",4023,"約束はAlright!","YAG PD"
1326,"TV","水色時代","ED","スポット放映",961,"あの頃のように","鈴木真仁"
11865,"VD","水着彼女~THE ANIMATION~","ED","",85615,"みずほ","片霧烈火"
1324,"TV","ミスター味っ子","OP","1",2453,"ルネッサンス情熱","国安わたる"
1324,"TV","ミスター味っ子","ED","1",3270,"心のPhotograph","国安わたる"
3421,"TS","ミスター・ジャイアンツ 栄光の背番号3","OP","",11195,"ザ・ヒーロー","布施明"
3421,"TS","ミスター・ジャイアンツ 栄光の背番号3","OP","ビデオ版収録",35637,"ミスター・ジャイアンツ","佳山明生"
3421,"TS","ミスター・ジャイアンツ 栄光の背番号3","ED","",17527,"それぞれの太陽","布施明"
3421,"TS","ミスター・ジャイアンツ 栄光の背番号3","ED","ビデオ版収録",35638,"この道","佳山明生"
8511,"TS","Mr.ペンペン","OP","",84607,"(不明)","山野さと子"
8511,"TS","Mr.ペンペン","ED","",73787,"(不明)","山野さと子"
8512,"TS","Mr.ペンペンII","ED","",73787,"(不明)","山野さと子"
1325,"TV","みすて♡ないでデイジー","OP","1",1214,"ガールフレンド~僕の共犯者~","SIDE-ONE"
1325,"TV","みすて♡ないでデイジー","ED","1",582,"ONE MORE CHANCE","仲間由紀恵"
16478,"TV","ミス・モノクローム-The Animation-","ED","",85005,"ポーカーフェイス","堀江由衣"
18529,"TV","ミス・モノクローム-The Animation-3","OP","1",94034,"Black or White?","堀江由衣"
18529,"TV","ミス・モノクローム-The Animation-3","OP","2",96778,"ミス・モノクローム体操","堀江由衣"
